,title_review_comments,verified_purchase
1616,may may can rate enough got gift cant stop smell scent absolute may emboli may feel soft cant stop wont brand,1
1617,luxury cream love smell gave love glow someone comment let know put,1
1618,an lotion a stick impress an lotion stick could bear feel stick long shower lotion would taken long dry recommend,1
1619,fluff great emboli property fluff everywhere your wear dark colour cloth it go make like dandruff,1
1620,change blend nice inv drink tea long time latest deliver last differ dont like last thought go tea change differ tea it still favourite drink,1
1621,best bought friend love smell never normal fabric condition go back,1
1622,may love smell best shower soap ever liveliest smell imagine high recommend,1
1623,miss time favourite soften inv never smelt any nice last long time happy custom,1
1624,last buy ve stock cure big batch week bought strong flavour sure bland recipe good need look start look elsewhere,1
1625,smell great love year smell love start,1
1626,miss favourite scent howe inv recent notice condition longer pink colour scent drama change someone pleas explain disappoint,1
1627,disappoint normal buy peril colour powder seem naval decide impress got wash reason clean remove stain baby happy cream smell unless overflow even extra ring fabric condition need powder tax cloth dry cardboard hard areas buy,1
1628,miss soften fore colour change smell nice what happen,1
1629,go great ever away soup best anyone,1
1630,may change since disco smell never change got shop week differ smell shame favourite say new fragrance blend broke fix,1
1631,bring back surf gem really good bring back surf gem good paul money east,1
1632,perfect shower get wife love good shower get say leave super soft little squeeze whole smell inured,1
1633,first class bought daughter,0
1634,consist fabric condition water opinion feel right feel like dilute people prefer mild scent love fabric condition,0
1635,great hair protect lot really good surprise cheap,0
1636,if good,0
1637,work well got heat protector say protect hair blow dry,0
1638,worth money expel well package worth money expel well package,0
1639,really good price really good price,0
1640,work really well fine dry hair fine little process hair long problem extra dry cause fritz serum make flat lank first style spray done either protect dry give nice bound style wish found long time ago high recommend anyone heat style hair,0
1641,good job odd enough felt like block gradual day pleas,0
1642,fabric condition really good size make cloth smell nice,0
1643,fall expel value,0
1644,smell great nice say,0
1645,great value smell great,0
1646,good spell nice cleaner good,0
1647,heaven scent last year did pack great value,0
1648,work smell nice work never past week back never brand stuck,1
1649,good smell love,0
1650,great price amazon pantry recent amazon pantry order good offer price great latin floor leave nice subtle streakfre shine love fresh scent seem last day clean,1
1651,old family favorite well love whole family hence purchase,0
1652,quick snack would normal complain look like cut lid,0
1653,great hair love great hair,0
1654,favourite clean love stuff later clean any,0
1655,good masonic bought prime food package good hellmann away,0
1656,package pack good actual consume,0
1657,best cleaner shine well clean,0
1658,great would wash without,0
1659,fast deliver smell really nice would buy,0
1660,work well nice scent large bottle seem last base smallest dosage recommend cloth long last scent notice softer not market statement believe worthwhile purchase,0
