,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments
2283,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Very good,Very good,0,1,0,0,30,Very good Very good
2284,0,21,1,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",5,Simple and clean,"Easy and convenient to use, leaving laundry fresh and clean.",0,0,0,0,5,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean."
2285,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Excellent Product,An excellent product which works amazingly.,0,0,0,0,28,Excellent Product An excellent product which works amazingly.
2286,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Classic fresh conditioner,Traditional comfort in a lovely fresh fragrance. I always use conditioner and this product gave gift clothes and a lingering fresh but subtle aroma.,0,0,1,0,29,Classic fresh conditioner Traditional comfort in a lovely fresh fragrance. I always use conditioner and this product gave gift clothes and a lingering fresh but subtle aroma.
2287,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Great thank you,Great thanks,0,0,0,0,5,Great thank you Great thanks
2288,0,21,1,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",5,Very good,Very good,0,0,0,0,30,Very good Very good
2289,0,8,1,Comfort Pure Fabric Conditioner 166 Wash 5L,5,ABSOLUTE BARGAIN!,Always use this for my washing,0,1,0,0,4,ABSOLUTE BARGAIN! Always use this for my washing
2290,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,5,Concentrated Flowers,"Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, attractively ""flowery"" aroma to your clothes. All scents will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too.",0,0,1,0,23,"Concentrated Flowers Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, attractively ""flowery"" aroma to your clothes. All scents will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too."
2291,0,31,2,Tresemme Silky Smooth Shampoo 900ml,5,good,good,0,1,0,0,12,good good
2292,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Highly recommend,Great value for money. Love this product,0,1,0,0,8,Highly recommend Great value for money. Love this product
2293,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,Lovely smell and soft washing,"Love this stuff, long lasting smell and gentle on the skin and my dog bedding who have allergies",0,1,0,1,19,"Lovely smell and soft washing Love this stuff, long lasting smell and gentle on the skin and my dog bedding who have allergies"
2294,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Simple and clean,"Easy and convenient to use, leaving laundry fresh and clean.",0,1,0,0,5,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean."
2295,0,16,2,Lynx Black Shower Gel 400ml,5,Three large gels,Three pack or lynx shower gel. Decent large size.,0,1,0,0,29,Three large gels Three pack or lynx shower gel. Decent large size.
2296,0,21,1,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",5,Great Value !,Great Value !,0,0,0,0,18,Great Value ! Great Value !
2297,0,19,0,Marmite  Spread Yeast Extract 500g,5,Love it !!,"Been eating Marmite for nearly 70 years and always have a 500 gram jar in the cupboard. Try it on buttered toast, Mucky fat (Pork dripping with the brown jelly) on toast, in a sandwich with cheese, or sliced tomato or sliced boiled egg. Put it on your toast when having beans on toast, or add a couple of teaspoons to a mug of hot water for a tasty drink. Good in a stew or casserole or mixed with butter on a baked potato. It's definitely a love or hate thing....I love it and always take it on holiday if I think it won't be available wherever I'm going.",0,0,1,0,23,"Love it !! Been eating Marmite for nearly 70 years and always have a 500 gram jar in the cupboard. Try it on buttered toast, Mucky fat (Pork dripping with the brown jelly) on toast, in a sandwich with cheese, or sliced tomato or sliced boiled egg. Put it on your toast when having beans on toast, or add a couple of teaspoons to a mug of hot water for a tasty drink. Good in a stew or casserole or mixed with butter on a baked potato. It's definitely a love or hate thing....I love it and always take it on holiday if I think it won't be available wherever I'm going."
2298,0,31,2,Tresemme Silky Smooth Shampoo 900ml,5,Love it,So nice and such a bargain. Makes my hair smell lovely and smooth,0,1,0,0,9,Love it So nice and such a bargain. Makes my hair smell lovely and smooth
2299,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",4,Great product,Great product,0,0,0,0,29,Great product Great product
2300,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Soft and Fragrant,"Comfort has always been my go to brand for fabric softening but I have not come across this fragrance before in the compact range. On opening the bottle, the fragrance is quite strong and I was concerned that it was going to be overpowering on the clothes. But due to the fact that you only need such a small amount, the fragrance is actually quite subtle when the wash is complete. Clothes are lovely and soft and I have ha no reaction to my excema prone skin. Another hit from Comfort",0,0,1,0,14,"Soft and Fragrant Comfort has always been my go to brand for fabric softening but I have not come across this fragrance before in the compact range. On opening the bottle, the fragrance is quite strong and I was concerned that it was going to be overpowering on the clothes. But due to the fact that you only need such a small amount, the fragrance is actually quite subtle when the wash is complete. Clothes are lovely and soft and I have ha no reaction to my excema prone skin. Another hit from Comfort"
2301,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,non bio,"getting a non bio 3in 1, great value",0,1,0,0,6,"non bio getting a non bio 3in 1, great value"
2302,0,24,2,Radox  Feel Awake for Men Shower Gel 250ml,5,Good product,Good product,0,1,0,0,22,Good product Good product
2303,0,21,1,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",5,Excellent Product,An excellent product which works amazingly.,0,0,0,0,28,Excellent Product An excellent product which works amazingly.
2304,0,21,1,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",5,Great service,Very happy with this order arriving same day as promised.,0,0,0,0,14,Great service Very happy with this order arriving same day as promised.
2305,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,Softness and smell brilliant priduct,Brilliant product love Persia 3in 1.,0,0,0,0,11,Softness and smell brilliant priduct Brilliant product love Persia 3in 1.
2306,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Lovely product,"This is for 8 x 540 ml of Comfort Intense Laundry Conditioner in Liquid form, this gives 36 washes, this makes each bottle £2.73, Ive found these on sale for just over £3.00, which does give you a saving, however I found the 64 washes at £3 which would make these more expensive, worth checking around the prices. I like the product, we have been using it for sometime, gives that extra to a wash, fresh smell, and softer wash Well worth using, only thing I recommend is you have a check at prices etc before buying",0,0,1,0,27,"Lovely product This is for 8 x 540 ml of Comfort Intense Laundry Conditioner in Liquid form, this gives 36 washes, this makes each bottle £2.73, Ive found these on sale for just over £3.00, which does give you a saving, however I found the 64 washes at £3 which would make these more expensive, worth checking around the prices. I like the product, we have been using it for sometime, gives that extra to a wash, fresh smell, and softer wash Well worth using, only thing I recommend is you have a check at prices etc before buying"
